sample_id,split,review_id,string_id,string_name,aspect,label_text,label_id,mention_flag,sentiment_id,needs_manual_review,review_text,rating_label,has_tension_mention,has_price_mention,extracted_tension,likes_count,review_date,source_url
R0612_control,train,R0612,S044,ION65,control,mentioned,1,1,,1,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_tension_retention,train,R0612,S044,ION65,tension_retention,not_mentioned,0,0,,0,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_string_movement,train,R0612,S044,ION65,string_movement,not_mentioned,0,0,,0,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_attack,train,R0612,S044,ION65,attack,mentioned,1,1,,1,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_sound,train,R0612,S044,ION65,sound,not_mentioned,0,0,,0,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_comfort,train,R0612,S044,ION65,comfort,not_mentioned,0,0,,0,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0612_value_for_money,train,R0612,S044,ION65,value_for_money,positive,2,1,1.0,0,"这款线在网上看到引起了我的好奇，好多年之前用过杜力臣的手胶当时还是一个打网球的兄弟推荐给我的，在使用那款手胶之后对这个品牌的印象不错。
购入的是ion65，既然是0.65mm的线我当然要把它和宁子的n65和xb65对比一下刚刚好，之前的88dp就是现成的装备。

88dp首线用的是n65，这根线打起来，是有一点软的，弹性感觉没有ion65好，可能是当时是新拍子的原因有点硬，我没有在这款线上面感受到这个线应有的弹性，但是在控球和网前球上面是要比ion65更能抓得住球，进攻方面打起来是有一点点泄力的感觉在。耐打，打了大约第十天的时候断掉了，正常磨损甜区短线。

dp的2线是ion65，对于这根线，放在同样拍上面，体现出来的就是这款线要比n65更弹，在双打中对方拨腰，只要我的人可以到，把手支在那里就可以靠线的弹性弹到对面去，并且会很贴网，又低又准，不需要我发一点的力在里面。在进攻方面，这款线的感受对比n65要稍硬一些，杀球很快，线不会把球抓住，会有一种弹射出去的感觉。正是由于它的弹性在网前的小球就有点难以控制（只针对我自己）在劈球方面也是会出现一个打的不准的情况，总觉得这根线抓不住球为了打到更边一点的位置会加力进去但最后的结果就是会经常出界。耐打无敌，我竟然觉得要比bg65还耐打。之前在s代课的时候65七八天一根，但是这条线我已经上四天课了它只是出现了线衣的表层破损还没有看到线芯的那种。

dp现在用的线xb65，这款线与以上两款对比就是够硬，是这三款中最硬的那条，弹性也比较可观，因为与n65相差的时间有点远我忘记了他俩哪个更弹，但是xb65给我的感觉就是稳，会有一种只要技术可以支持就可以打好任何一颗球。弹性依旧很棒，线衣比较光滑，但在这三款中来说是属于能抓的住球的那款线，耐打方面中规中矩。

耐打：ion65>xb65>n65
弹性：ion65>xb65=n65
控制：xb65>n65>ion65
价格：xb65>n65>ion65

希望可以帮助到大家
耐打 弹性好 性价比高
亮点 耐打 有弹性 价格比较便宜
不足 比较滑",真香,no,yes,,4,,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1619207
R0613_elasticity,val,R0613,S044,ION65,elasticity,mentioned,1,1,,1,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_durability,val,R0613,S044,ION65,durability,not_mentioned,0,0,,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_control,val,R0613,S044,ION65,control,not_mentioned,0,0,,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_tension_retention,val,R0613,S044,ION65,tension_retention,not_mentioned,0,0,,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_string_movement,val,R0613,S044,ION65,string_movement,not_mentioned,0,0,,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_attack,val,R0613,S044,ION65,attack,mentioned,1,1,,1,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_sound,val,R0613,S044,ION65,sound,positive,2,1,1.0,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_comfort,val,R0613,S044,ION65,comfort,not_mentioned,0,0,,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0613_value_for_money,val,R0613,S044,ION65,value_for_money,positive,2,1,1.0,0,"日本的朋友推荐的，声音清脆，杀球嘎嘎猛，弹性略有些差，怕以后这个线卖断货，又囤了好几条。推荐！
性价比高

亮点 性价比高，声音清脆，杀球嘎嘎猛
不足 弹性略微不足",真香,no,yes,,5,2022-8-22,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=342642
R0614_elasticity,test,R0614,S044,ION65,elasticity,positive,2,1,1.0,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_durability,test,R0614,S044,ION65,durability,not_mentioned,0,0,,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_control,test,R0614,S044,ION65,control,not_mentioned,0,0,,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_tension_retention,test,R0614,S044,ION65,tension_retention,not_mentioned,0,0,,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_string_movement,test,R0614,S044,ION65,string_movement,positive,2,1,1.0,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_attack,test,R0614,S044,ION65,attack,not_mentioned,0,0,,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_sound,test,R0614,S044,ION65,sound,mentioned,1,1,,1,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_comfort,test,R0614,S044,ION65,comfort,not_mentioned,0,0,,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0614_value_for_money,test,R0614,S044,ION65,value_for_money,positive,2,1,1.0,0,"刚拉完一天后就进行了测试，26/28雷霆90new球线本身很弹，偏硬，击球声音也很好听，基本不跑线 本人是pdd用券+多多钱包直接抵扣零元购的所以我只能说绝对好评
拉线4天以后已断，我击球点问题，线本身打感极好，耐久度尚可
弹性好 性价比高",推荐,no,yes,,3,2025-10-19,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1557572
R0615_elasticity,test,R0615,S044,ION65,elasticity,positive,2,1,1.0,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_durability,test,R0615,S044,ION65,durability,not_mentioned,0,0,,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_control,test,R0615,S044,ION65,control,not_mentioned,0,0,,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_tension_retention,test,R0615,S044,ION65,tension_retention,not_mentioned,0,0,,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_string_movement,test,R0615,S044,ION65,string_movement,negative,3,1,-1.0,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_attack,test,R0615,S044,ION65,attack,mentioned,1,1,,1,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_sound,test,R0615,S044,ION65,sound,mentioned,1,1,,1,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_comfort,test,R0615,S044,ION65,comfort,mentioned,1,1,,1,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0615_value_for_money,test,R0615,S044,ION65,value_for_money,negative,3,1,-1.0,0,"极音速四结29磅，弹性和声音都很好，手感偏硬出球快，高远轻松到位，杀球声音很爆，唯独有一点点爱跑线，别的缺点没有。刚拉不到一周，张力保持有待进一步测试。总体符合预期，价格2到3开的话推荐，高了就没必要了
弹性好 性价比低

亮点 弹性好，音效好
不足 性价比低，要不是PDD有活动34一条，平时价钱都在40以上",推荐,yes,yes,29,3,2025-3-1,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1295081
R0616_elasticity,train,R0616,S044,ION65,elasticity,negative,3,1,-1.0,0,"40块入的
战戟9000 29磅
声音非常的响，像三角铁的声音
是一条硬线，线滑但不怎么跑线
弹性比66n差点，但控球手感出奇的好，打感有一点奇怪有时候脆有时候肉。有不伦不类的感觉
耐打性能还可以。
性价比低

亮点 比较耐打，保磅性能好
不足 比较难磨合，刚刚上手会很难受",推荐,yes,yes,29,3,2025-2-9,https://www.badmintoncn.com/cbo_eq/view_comm_view.php?eid=11039&cid=1268136
